credit_limit,gender,education,marital_status,age,pay_status_1,pay_status_2,pay_status_3,pay_status_4,pay_status_5,pay_status_6,bill_amount_1,bill_amount_2,bill_amount_3,bill_amount_4,bill_amount_5,bill_amount_6,payment_amount_1,payment_amount_2,payment_amount_3,payment_amount_4,payment_amount_5,payment_amount_6,default_next_month,num_delayed_payments,max_payment_delay,avg_payment_delay,recent_payment_delay,avg_bill_amount,avg_payment_amount,total_bill_amount,total_payment_amount,payment_to_bill_ratio,credit_utilization,avg_positive_bill,payment_std,recent_payment_amount,recent_bill_amount,recent_payment_ratio,payment_behavior_score,payment_success,payment_failure
100000,2,1,2,27,-2,-2,-2,-2,-2,-2,-2000,5555,0,0,0,0,7555,0,0,0,0,0,0,0,0,0.0,0,592.5,1259.1666666666667,3555,7555,2.1251758087201127,0.009258333333333334,925.8333333333334,3084.3158344544854,7555,-2000,0.0,1.0,1,0
160000,2,2,1,37,-1,-1,-1,-1,-1,-2,880,1602,840,840,0,0,1602,840,840,0,0,7736,0,0,0,0.0,0,693.6666666666666,1836.3333333333333,4162,11018,2.647284959154253,0.004335416666666666,693.6666666666666,2952.645570783373,1602,880,1.8204545454545455,1.0,1,0
60000,2,2,2,23,0,0,0,0,0,0,45648,46850,47214,19595,19209,19323,1937,1301,682,690,816,835,0,0,0,0.0,0,32973.166666666664,1043.5,197839,6261,0.031646945243354443,0.5495527777777778,32973.166666666664,493.0560820028488,1937,45648,0.04243340343498072,1.0,1,0
90000,1,2,2,35,0,0,0,0,0,0,83725,85996,87653,35565,30942,30835,3621,3597,1179,1112,1104,1143,0,0,0,0.0,0,59119.333333333336,1959.3333333333333,354716,11756,0.03314200656299687,0.6568814814814815,59119.333333333336,1278.1218512593653,3621,83725,0.043248730964467005,1.0,1,0
360000,1,1,1,43,-1,-1,-1,-1,-1,0,3967,8322,3394,6451,26370,9956,8339,3394,12902,27000,0,68978,0,0,0,0.0,0,9743.333333333334,20102.166666666668,58460,120613,2.0631713992473486,0.027064814814814816,9743.333333333334,25728.978280659856,8339,3967,2.102092261154525,1.0,1,0
150000,1,1,2,27,0,0,0,0,0,0,86009,86108,89006,89775,87725,40788,4031,10006,3266,4040,1698,800,0,0,0,0.0,0,79901.83333333333,3973.5,479411,23841,0.04972977257509736,0.5326788888888888,79901.83333333333,3229.4997600247625,4031,86009,0.046867188317501654,1.0,1,0
50000,2,3,1,22,0,0,0,0,0,0,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197,0,0,0,0.0,0,13965.666666666666,630.5,83794,3783,0.045146430532019,0.2793133333333333,13965.666666666666,528.3611454299039,1411,18722,0.0753658797137058,1.0,1,0
20000,1,2,1,38,0,0,0,0,0,-1,17973,19367,19559,18240,17928,150,1699,1460,626,1750,150,0,1,0,0,0.0,0,15536.166666666666,947.5,93217,5685,0.06098672988832509,0.7768083333333333,15536.166666666666,788.4845591386048,1699,17973,0.09453068491626328,1.0,0,1
140000,1,1,2,32,-2,-2,-2,-2,-2,-2,672,10212,850,415,100,1430,10212,850,415,100,1430,0,0,0,0,0.0,0,2279.8333333333335,2167.8333333333335,13679,13007,0.9508736018714818,0.01628452380952381,2279.8333333333335,3975.8662158914085,10212,672,5.0,1.0,1,0
380000,2,1,2,30,-2,-2,-1,0,0,0,-81,-303,32475,32891,33564,34056,223,33178,1171,1197,1250,5000,0,0,0,0.0,0,22100.333333333332,7003.166666666667,132602,42019,0.3168805900363494,0.05832719298245614,22164.333333333332,12930.041785186413,223,-81,0.0,1.0,1,0
480000,1,1,1,63,0,0,0,2,2,0,422069,431342,479432,487066,471145,469961,16078,55693,17000,0,18000,24200,0,2,2,0.6666666666666666,0,460169.1666666667,21828.5,2761015,130971,0.04743581617629748,0.9586857638888889,460169.1666666667,18438.827834219832,16078,422069,0.03809329754139726,0.9166666666666666,1,0
50000,2,3,2,22,0,0,0,0,0,0,44698,42254,38347,32496,23477,24094,1767,1362,1002,840,995,904,1,0,0,0.0,0,34227.666666666664,1145.0,205366,6870,0.03345247022389295,0.6845533333333332,34227.666666666664,354.4088035023961,1767,44698,0.03953197011051949,1.0,0,1
60000,2,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0,5,2,1.6666666666666667,2,57006.333333333336,2252.8333333333335,342038,13517,0.039519000812775186,0.9501055555555556,57006.333333333336,1941.834639372433,0,56685,0.0,0.7916666666666666,1,0
70000,2,2,2,24,-1,-1,-2,-2,-2,-1,5580,0,0,0,0,26529,0,0,0,0,26529,2000,0,0,0,0.0,0,5351.5,4754.833333333333,32109,28529,0.8885047805911115,0.07645,5351.5,10697.076243846572,0,5580,0.0,1.0,1,0
80000,2,2,1,36,-1,-1,-1,-1,-1,-1,6108,2861,3277,3319,1150,1150,2861,3279,3319,1150,1150,1035,0,0,0,0.0,0,2977.5,2132.3333333333335,17865,12794,0.7161488944864259,0.03721875,2977.5,1130.3163568960094,2861,6108,0.4684020956123117,1.0,1,0
350000,1,1,2,52,-1,-1,-1,-1,-1,-1,713,2272,722,867,1150,5263,2272,722,867,1150,5263,5011,0,0,0,0.0,0,1831.1666666666667,2547.5,10987,15285,1.3911895876945481,0.005231904761904762,1831.1666666666667,2079.8177564392513,2272,713,3.1865357643758765,1.0,1,0
130000,1,2,2,38,0,0,0,-1,-1,-1,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,0,0,0,0.0,0,113489.66666666667,47961.333333333336,680938,287768,0.4226052885872135,0.872997435897436,113489.66666666667,66541.27199766072,10908,171438,0.06362650054247017,1.0,1,0
360000,1,2,1,35,1,-2,-2,-2,-2,-2,-103,-103,-103,-103,-103,-103,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,-103.0,0.0,-618,0,0.0,0.0,0.0,0.0,0,-103,0.0,0.9791666666666666,1,0
330000,2,1,1,31,0,0,2,0,0,0,105879,108431,105594,105896,106491,107289,9260,0,3593,4100,15794,0,0,1,2,0.3333333333333333,0,106596.66666666667,5457.833333333333,639580,32747,0.05120078801713625,0.32302020202020204,106596.66666666667,6102.294926227892,9260,105879,0.08745832506918275,0.9583333333333334,1,0
50000,1,3,1,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000,0,1,2,0.3333333333333333,0,15523.166666666666,1166.6666666666667,93139,7000,0.07515648654162059,0.3104633333333333,15523.166666666666,408.24829046386293,2000,13244,0.15101177891875567,0.9583333333333334,1,0
280000,1,2,1,41,2,2,2,2,2,3,135673,138532,134813,144401,152174,149415,6500,0,14254,14850,0,5000,0,6,3,2.1666666666666665,2,142501.33333333334,6767.333333333333,855008,40604,0.04748961413226543,0.5089333333333333,142501.33333333334,6575.229476350363,6500,135673,0.04790931135892919,0.7291666666666667,1,0
100000,2,1,2,24,0,0,0,0,0,0,52128,52692,54477,56076,60100,59713,2000,2677,3076,5080,3000,2033,0,0,0,0.0,0,55864.333333333336,2977.6666666666665,335186,17866,0.05330174887972648,0.5586433333333334,55864.333333333336,1128.592161352659,2000,52128,0.0383670963781461,1.0,1,0
50000,1,2,2,41,0,0,0,0,0,0,19015,19294,20259,20274,20311,19957,1340,1305,700,718,724,684,0,0,0,0.0,0,19851.666666666668,911.8333333333334,119110,5471,0.04593233145831584,0.39703333333333335,19851.666666666668,318.6034630487664,1340,19015,0.07047068104128319,1.0,1,0
30000,1,1,2,24,-1,2,0,0,3,2,18199,17618,18631,21319,20692,21201,0,1312,3000,0,1000,1000,1,3,3,1.1666666666666667,0,19610.0,1052.0,117660,6312,0.0536460989291178,0.6536666666666666,19610.0,1102.8254621652513,0,18199,0.0,0.8541666666666666,0,1
240000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,5676,476,326,326,326,5676,476,326,526,0,0,0,0.0,0,1242.6666666666667,1276.0,7456,7656,1.0268240343347639,0.005177777777777778,1242.6666666666667,2157.3131437044553,326,326,1.0,1.0,1,0
80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,1,2,0.3333333333333333,2,16503.666666666668,1283.3333333333333,99022,7700,0.07776049766718507,0.20629583333333334,16503.666666666668,449.07311951024934,2000,14029,0.14256183619645021,0.9583333333333334,0,1
400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,0,0,0.0,0,11971.333333333334,9648.5,71828,57891,0.8059670323550705,0.029928333333333335,11971.333333333334,3270.1015121858222,9677,19660,0.4922177009155646,1.0,1,0
240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,0,0,0.0,0,34950.5,1845.5,209703,11073,0.05280325031115435,0.14562708333333332,34950.5,1003.7136543855523,2000,50254,0.03979782703864369,1.0,1,0
50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,6,3,2.1666666666666665,2,48374.166666666664,1705.8333333333333,290245,10235,0.03526331202949232,0.9674833333333333,48374.166666666664,1457.533590236145,1000,46004,0.021737240239979132,0.7291666666666667,0,1
450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,0,1
110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,1,0
310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,1,2,0.3333333333333333,2,271089.6666666667,8995.5,1626538,53973,0.03318274765176098,0.8744827956989248,271089.6666666667,2644.5087067355253,13019,304991,0.04268650550344109,0.9583333333333334,0,1
20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,0,0,0.0,0,18683.333333333332,718.0,112100,4308,0.0384299732381802,0.9341666666666666,18683.333333333332,520.4348182049314,1404,19115,0.07345017002354172,1.0,1,0
20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,1,0
200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,0,0,0.0,0,102947.5,3676.0,617685,22056,0.03570752082372083,0.5147375,102947.5,115.51450125417155,3568,110151,0.03239189839402275,1.0,1,0
180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,0,0,0.0,0,111480.33333333333,2461.8333333333335,668882,14771,0.022083117799552087,0.6193351851851852,111480.33333333333,1209.721193774279,4655,163736,0.028429911564958225,1.0,0,1
50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,0,0,0.0,0,5091.333333333333,1033.3333333333333,30548,6200,0.2029592772030902,0.10182666666666666,5091.333333333333,474.8990068074123,1000,3347,0.2987750224081267,1.0,0,1
60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,3,3,1.1666666666666667,3,44020.833333333336,1251.8333333333333,264125,7511,0.028437292948414575,0.7336805555555556,44020.833333333336,800.9425489176278,2504,60521,0.04137406850514697,0.8541666666666666,1,0
30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,1,1,0.16666666666666666,1,5462.666666666667,5314.333333333333,32776,31886,0.9728459848669758,0.1822388888888889,5467.166666666667,4657.14340198653,5645,4000,1.41125,0.9791666666666666,1,0
240000,1,1,2,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,1,1,0.16666666666666666,1,1879.8333333333333,1490.6666666666667,11279,8944,0.7929781008954695,0.007832638888888889,1879.8333333333333,1299.1926210792096,2622,95,5.0,0.9791666666666666,1,0
420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,0,0,0.0,0,224985.16666666666,8884.833333333334,1349911,53309,0.03949075161251371,0.5356789682539682,224985.16666666666,1585.090460089476,9744,253454,0.038444846007559555,1.0,1,0
330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,0,0,0.0,0,228219.5,8182.666666666667,1369317,49096,0.03585437119381414,0.6915742424242424,228219.5,124.13970624528909,8210,227389,0.03610552841166459,1.0,1,0
30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,0,0,0.0,0,20580.333333333332,910.0,123482,5460,0.044216970894543337,0.6903444444444444,20710.333333333332,857.3214099741124,2000,28452,0.07029382820188387,1.0,1,0
240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,3,2,1.0,0,12951.333333333334,771.1666666666666,77708,4627,0.05954341895300355,0.053963888888888895,12951.333333333334,778.2982504584388,1500,10674,0.1405283867341203,0.875,1,0
150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,0,0,0.0,0,23471.5,3333.3333333333335,140829,20000,0.142016204048882,0.15647666666666665,23471.5,875.5950357709131,2500,17444,0.14331575326759918,1.0,1,0
210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,0,0,0.0,0,7209.333333333333,1174.3333333333333,43256,7046,0.16289069724431293,0.03433015873015873,7209.333333333333,595.6111707033932,1500,7166,0.20932179737650014,1.0,1,0
50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,0,0,0.0,0,1155.3333333333333,1030.0,6932,6180,0.8915175995383727,0.023106666666666664,1155.3333333333333,2379.033417167569,300,752,0.39893617021276595,1.0,0,1
50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,0,0,0.0,0,34721.666666666664,1493.3333333333333,208330,8960,0.04300868813901022,0.6944333333333332,34721.666666666664,660.7773200304825,2360,50801,0.046455778429558475,1.0,1,0
240000,1,1,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,0,1
180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,0,0,0.0,0,638.0,930.0,3828,5580,1.457680250783699,0.0035444444444444442,638.0,1287.3308820967513,0,1832,0.0,1.0,1,0
50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,4,2,1.1666666666666667,1,16581.166666666668,2250.0,99487,13500,0.1356961211012494,0.3316233333333334,16581.166666666668,3801.9731719200754,1000,10131,0.09870693909781858,0.8541666666666666,1,0
170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,0,0,0.0,0,11331.333333333334,10974.333333333334,67988,65846,0.9684944401953286,0.06665490196078432,11331.333333333334,2394.957424812948,10000,12159,0.8224360555966773,1.0,1,0
20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,0,0,0.0,0,4418.333333333333,3940.1666666666665,26510,23641,0.8917766880422482,0.22091666666666665,4418.333333333333,5961.551422798152,15586,1199,5.0,1.0,1,0
50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,1,3,0.5,0,8030.666666666667,1197.1666666666667,48184,7183,0.14907438153743982,0.16061333333333333,8030.666666666667,687.9884931208273,1000,4999,0.20004000800160032,0.9375,1,0
170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,0,0,0.0,0,17502.0,625.3333333333334,105012,3752,0.03572924999047728,0.1029529411764706,17502.0,653.7827365927205,1661,19269,0.08620063314131507,1.0,0,1
200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,2,2,0.5,1,132378.83333333334,14500.0,794273,87000,0.10953412743477368,0.6618941666666667,132378.83333333334,20149.441679609885,8000,197236,0.040560546756170275,0.9375,1,0
80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,4,3,1.3333333333333333,1,10325.0,686.8333333333334,61950,4121,0.06652138821630348,0.1290625,10325.0,938.9337392311912,1650,9168,0.1799738219895288,0.8333333333333334,1,0
260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,1,1,0.16666666666666666,1,3506.3333333333335,4078.1666666666665,21038,24469,1.16308584466204,0.014896153846153845,3873.0,9037.702150805073,0,-1100,0.0,0.9791666666666666,1,0
140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,1,2,0.3333333333333333,0,68553.83333333333,2711.1666666666665,411323,16267,0.039547995127916506,0.4896702380952381,68553.83333333333,1654.5078321563385,3455,86627,0.03988363905018066,0.9583333333333334,1,0
80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,0,0,0.0,0,42754.666666666664,10500.0,256528,63000,0.24558722634566207,0.5344333333333333,42754.666666666664,10464.224768228174,30000,42444,0.7068136839129205,1.0,1,0
350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,1,1,0.16666666666666666,1,790.6666666666666,756.0,4744,4536,0.9561551433389545,0.002259047619047619,790.6666666666666,1132.4769313323782,2906,208,5.0,0.9791666666666666,1,0
280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,0,0,0.0,0,161936.83333333334,22200.0,971621,133200,0.13709049104537674,0.5783458333333333,161936.83333333334,38125.759202932604,8042,208775,0.038519937732008146,1.0,1,0
30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,0,0,0.0,0,11678.666666666666,1450.0,70072,8700,0.12415800890512615,0.38928888888888885,11678.666666666666,234.5207879911715,1700,9014,0.18859551808298203,1.0,1,0
140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,0,0,0.0,0,37163.333333333336,5898.166666666667,222980,35389,0.15870930128262625,0.265452380952381,37163.333333333336,3059.968000922014,5000,23944,0.2088205813564985,1.0,1,0
200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,0,0,0.0,0,95901.16666666667,3760.0,575407,22560,0.03920703084946829,0.47950583333333335,95901.16666666667,666.7833231267861,4000,105420,0.03794346423828496,1.0,1,0
200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,0,0,0.0,0,169693.33333333334,6298.0,1018160,37788,0.0371140095859197,0.8484666666666667,169693.33333333334,1303.6287815171925,7300,196031,0.037239008116063274,1.0,1,0
210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,6,6,4.0,2,134241.83333333334,10878.0,805451,65268,0.08103286233426987,0.6392468253968254,134241.83333333334,489.89794855663564,10478,115785,0.09049531459170014,0.5,0,1
50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,2,3,0.8333333333333334,3,13314.0,633.3333333333334,79884,3800,0.047568975013769964,0.26628,13314.0,524.0865068542279,0,12854,0.0,0.8958333333333334,1,0
30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,5,2,1.6666666666666667,2,27099.333333333332,1358.3333333333333,162596,8150,0.05012423429850673,0.9033111111111111,27099.333333333332,1343.285772524472,3500,24357,0.1436958574537094,0.7916666666666666,1,0
50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,2,2,0.6666666666666666,2,566.0,440.0,3396,2640,0.7773851590106007,0.01132,566.0,329.8945285996723,390,390,1.0,0.9166666666666666,1,0
290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,0,0,0.0,0,606.1666666666666,396.0,3637,2376,0.6532856750068738,0.002090229885057471,606.1666666666666,251.03386225766437,396,1234,0.3209076175040519,1.0,1,0
250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,1,2,0.3333333333333333,0,153157.0,6641.666666666667,918942,39850,0.043365087241632225,0.612628,153157.0,6045.991024362066,17994,141223,0.1274155059728231,0.9583333333333334,1,0
60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,0,0,0.0,0,25050.666666666668,1666.6666666666667,150304,10000,0.06653182882691079,0.4175111111111111,25050.666666666668,683.1300510639733,3000,21148,0.1418573860412332,1.0,1,0
110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,0,0,0.0,0,89889.83333333333,3516.6666666666665,539339,21100,0.03912196225379585,0.817180303030303,89889.83333333333,1049.6030995889193,5500,101640,0.05411255411255411,1.0,1,0
370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,0,0,0,0.0,0,10511.666666666666,10324.0,63070,61944,0.9821468209925479,0.02840990990990991,10511.666666666666,5060.0413437046145,15383,6093,2.524700475956015,1.0,1,0
100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,0,2,2,0.6666666666666666,0,51681.5,9317.666666666666,310089,55906,0.18029017475627965,0.517225,51722.5,19964.135500107855,3166,102349,0.030933375020762294,0.9166666666666666,1,0
90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0,1,2,0.3333333333333333,0,78825.16666666667,4108.666666666667,472951,24652,0.05212379295106681,0.8758351851851852,78825.16666666667,3241.920829796228,3500,72112,0.048535611271355666,0.9583333333333334,1,0
50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,0,0,0,0.0,0,28559.833333333332,1132.5,171359,6795,0.03965359274972426,0.5711966666666667,28559.833333333332,350.7014399742322,1510,28040,0.05385164051355207,1.0,1,0
270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0,0,0,0.0,0,30034.833333333332,3166.6666666666665,180209,19000,0.10543313596990161,0.11124012345679012,30034.833333333332,1169.045194450012,5000,37695,0.13264358668258389,1.0,1,0
300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,0,0,0,0.0,0,1963.3333333333333,1974.3333333333333,11780,11846,1.0056027164685908,0.006544444444444444,1963.3333333333333,1708.49005459987,3288,688,4.77906976744186,1.0,1,0
50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,0,0,0.0,0,8964.5,5191.5,53787,31149,0.5791176306542473,0.17929,8964.5,6153.245769510592,15000,8567,1.7509046340609316,1.0,1,0
50000,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,1,1,1,0.16666666666666666,1,-1928.1666666666667,0.0,-11569,0,0.0,0.0,0.0,0.0,0,-709,0.0,0.9791666666666666,0,1
360000,1,1,2,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,1,1,0.16666666666666666,1,12.833333333333334,12.833333333333334,77,77,1.0,3.564814814814815e-05,12.833333333333334,31.43511836571745,0,0,0.0,0.9791666666666666,1,0
130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,6,3,2.0,1,68429.16666666667,2416.6666666666665,410575,14500,0.03531632466662607,0.5263782051282052,68429.16666666667,2107.5261959621444,3000,64617,0.046427410743302845,0.75,0,1
80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,0,0,0.0,0,2604.0,1000.6666666666666,15624,6004,0.38428059395801334,0.03255,2604.0,1264.5958511187148,504,6187,0.0814611281719735,1.0,1,0
50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,3,2,0.8333333333333334,1,36747.166666666664,1083.3333333333333,220483,6500,0.029480730940707446,0.7349433333333333,36747.166666666664,917.423929634859,0,48860,0.0,0.8958333333333334,1,0
